Provinsi;Kabupaten;Kecamatan;Desa;adm1;adm2;adm3;adm4
Jawa Timur;Sidoarjo;Wonoayu;Plaosan;35;35.15;35.15.10;35.15.10.2018
Jawa Timur;Sidoarjo;Wonoayu;Lambangan;35;35.15;35.15.10;35.15.10.2019
Jawa Timur;Sidoarjo;Wonoayu;Sawocangkring;35;35.15;35.15.10;35.15.10.2020
Jawa Timur;Sidoarjo;Wonoayu;Becirongengor;35;35.15;35.15.10;35.15.10.2021
Jawa Timur;Sidoarjo;Wonoayu;Karangpuri;35;35.15;35.15.10;35.15.10.2022
Jawa Timur;Sidoarjo;Wonoayu;Candinegoro;35;35.15;35.15.10;35.15.10.2023
Jawa Timur;Sidoarjo;Krian;Kemasan;35;35.15;35.15.11;35.15.11.1013
Jawa Timur;Sidoarjo;Krian;Tambakkemerakan;35;35.15;35.15.11;35.15.11.1015
Jawa Timur;Sidoarjo;Krian;Krian;35;35.15;35.15.11;35.15.11.1016
Jawa Timur;Sidoarjo;Krian;Tropodo;35;35.15;35.15.11;35.15.11.2001
Jawa Timur;Sidoarjo;Krian;Sedenganmijen;35;35.15;35.15.11;35.15.11.2002
Jawa Timur;Sidoarjo;Krian;Katerungan;35;35.15;35.15.11;35.15.11.2003
Jawa Timur;Sidoarjo;Krian;Jerukgamping;35;35.15;35.15.11;35.15.11.2004
Jawa Timur;Sidoarjo;Krian;Gamping;35;35.15;35.15.11;35.15.11.2005
Jawa Timur;Sidoarjo;Krian;Terik;35;35.15;35.15.11;35.15.11.2006
Jawa Timur;Sidoarjo;Krian;Junwangi;35;35.15;35.15.11;35.15.11.2007
Jawa Timur;Sidoarjo;Krian;Terungkulon;35;35.15;35.15.11;35.15.11.2008
Jawa Timur;Sidoarjo;Krian;Terungwetan;35;35.15;35.15.11;35.15.11.2009
Jawa Timur;Sidoarjo;Krian;Jatikalang;35;35.15;35.15.11;35.15.11.2010
Jawa Timur;Sidoarjo;Krian;Keboharan;35;35.15;35.15.11;35.15.11.2011
Jawa Timur;Sidoarjo;Krian;Ponokawan;35;35.15;35.15.11;35.15.11.2012
Jawa Timur;Sidoarjo;Krian;Sidomojo;35;35.15;35.15.11;35.15.11.2014
Jawa Timur;Sidoarjo;Krian;Kraton;35;35.15;35.15.11;35.15.11.2017
Jawa Timur;Sidoarjo;Krian;Sidomulyo;35;35.15;35.15.11;35.15.11.2018
Jawa Timur;Sidoarjo;Krian;Tempel;35;35.15;35.15.11;35.15.11.2019
Jawa Timur;Sidoarjo;Krian;Watugolong;35;35.15;35.15.11;35.15.11.2020
Jawa Timur;Sidoarjo;Krian;Barengkrajan;35;35.15;35.15.11;35.15.11.2021
Jawa Timur;Sidoarjo;Krian;Sidorejo;35;35.15;35.15.11;35.15.11.2022
Jawa Timur;Sidoarjo;Balongbendo;Wonokupang;35;35.15;35.15.12;35.15.12.2001
Jawa Timur;Sidoarjo;Balongbendo;Sumokembangsri;35;35.15;35.15.12;35.15.12.2002
Jawa Timur;Sidoarjo;Balongbendo;Singkalan;35;35.15;35.15.12;35.15.12.2003
Jawa Timur;Sidoarjo;Balongbendo;Bakungpringgodani;35;35.15;35.15.12;35.15.12.2004
Jawa Timur;Sidoarjo;Balongbendo;Wonokarang;35;35.15;35.15.12;35.15.12.2005
Jawa Timur;Sidoarjo;Balongbendo;Seduri;35;35.15;35.15.12;35.15.12.2006
Jawa Timur;Sidoarjo;Balongbendo;Bakalanwringinpitu;35;35.15;35.15.12;35.15.12.2007
Jawa Timur;Sidoarjo;Balongbendo;Gagangkepuhsari;35;35.15;35.15.12;35.15.12.2008
Jawa Timur;Sidoarjo;Balongbendo;Suwaluh;35;35.15;35.15.12;35.15.12.2009
Jawa Timur;Sidoarjo;Balongbendo;Watesari;35;35.15;35.15.12;35.15.12.2010
Jawa Timur;Sidoarjo;Balongbendo;Seketi;35;35.15;35.15.12;35.15.12.2011
Jawa Timur;Sidoarjo;Balongbendo;Kemangsen;35;35.15;35.15.12;35.15.12.2012
Jawa Timur;Sidoarjo;Balongbendo;Jabaran;35;35.15;35.15.12;35.15.12.2013
Jawa Timur;Sidoarjo;Balongbendo;Balongbendo;35;35.15;35.15.12;35.15.12.2014
Jawa Timur;Sidoarjo;Balongbendo;Jeruklegi;35;35.15;35.15.12;35.15.12.2015
Jawa Timur;Sidoarjo;Balongbendo;Penambangan;35;35.15;35.15.12;35.15.12.2016
Jawa Timur;Sidoarjo;Balongbendo;Waruberon;35;35.15;35.15.12;35.15.12.2017
Jawa Timur;Sidoarjo;Balongbendo;Bogempinggir;35;35.15;35.15.12;35.15.12.2018
Jawa Timur;Sidoarjo;Balongbendo;Kedungsukodani;35;35.15;35.15.12;35.15.12.2019
Jawa Timur;Sidoarjo;Balongbendo;Bakungtemenggungan;35;35.15;35.15.12;35.15.12.2020
Jawa Timur;Sidoarjo;Taman;Taman;35;35.15;35.15.13;35.15.13.1005
Jawa Timur;Sidoarjo;Taman;Geluran;35;35.15;35.15.13;35.15.13.1015
Jawa Timur;Sidoarjo;Taman;Kalijaten;35;35.15;35.15.13;35.15.13.1017
Jawa Timur;Sidoarjo;Taman;Ketegan;35;35.15;35.15.13;35.15.13.1018
Jawa Timur;Sidoarjo;Taman;Sepanjang;35;35.15;35.15.13;35.15.13.1019
Jawa Timur;Sidoarjo;Taman;Bebekan;35;35.15;35.15.13;35.15.13.1020
Jawa Timur;Sidoarjo;Taman;Wonocolo;35;35.15;35.15.13;35.15.13.1021
Jawa Timur;Sidoarjo;Taman;Ngelom;35;35.15;35.15.13;35.15.13.1022
Jawa Timur;Sidoarjo;Taman;Bohar;35;35.15;35.15.13;35.15.13.2001
Jawa Timur;Sidoarjo;Taman;Wage;35;35.15;35.15.13;35.15.13.2002
Jawa Timur;Sidoarjo;Taman;Kedungturi;35;35.15;35.15.13;35.15.13.2003
Jawa Timur;Sidoarjo;Taman;Jemundo;35;35.15;35.15.13;35.15.13.2004
Jawa Timur;Sidoarjo;Taman;Sadang;35;35.15;35.15.13;35.15.13.2006
Jawa Timur;Sidoarjo;Taman;Sambibulu;35;35.15;35.15.13;35.15.13.2007
Jawa Timur;Sidoarjo;Taman;Bringinbendo;35;35.15;35.15.13;35.15.13.2008
Jawa Timur;Sidoarjo;Taman;Sidodadi;35;35.15;35.15.13;35.15.13.2009
Jawa Timur;Sidoarjo;Taman;Kramatjegu;35;35.15;35.15.13;35.15.13.2010
Jawa Timur;Sidoarjo;Taman;Trosobo;35;35.15;35.15.13;35.15.13.2011
Jawa Timur;Sidoarjo;Taman;Pertapanmaduretno;35;35.15;35.15.13;35.15.13.2012
Jawa Timur;Sidoarjo;Taman;Tawangsari;35;35.15;35.15.13;35.15.13.2013
Jawa Timur;Sidoarjo;Taman;Gilang;35;35.15;35.15.13;35.15.13.2014
Jawa Timur;Sidoarjo;Taman;Kletek;35;35.15;35.15.13;35.15.13.2016
Jawa Timur;Sidoarjo;Taman;Tanjungsari;35;35.15;35.15.13;35.15.13.2023
Jawa Timur;Sidoarjo;Taman;Krembangan;35;35.15;35.15.13;35.15.13.2024
Jawa Timur;Sidoarjo;Sukodono;Wilayut;35;35.15;35.15.14;35.15.14.2001
Jawa Timur;Sidoarjo;Sukodono;Kebonagung;35;35.15;35.15.14;35.15.14.2002
Jawa Timur;Sidoarjo;Sukodono;Anggaswangi;35;35.15;35.15.14;35.15.14.2003
Jawa Timur;Sidoarjo;Sukodono;Jumputrejo;35;35.15;35.15.14;35.15.14.2004
Jawa Timur;Sidoarjo;Sukodono;Suruh;35;35.15;35.15.14;35.15.14.2005
Jawa Timur;Sidoarjo;Sukodono;Pekarungan;35;35.15;35.15.14;35.15.14.2006
Jawa Timur;Sidoarjo;Sukodono;Pademonegoro;35;35.15;35.15.14;35.15.14.2007
Jawa Timur;Sidoarjo;Sukodono;Cangkringsari;35;35.15;35.15.14;35.15.14.2008
Jawa Timur;Sidoarjo;Sukodono;Jogosatru;35;35.15;35.15.14;35.15.14.2009
Jawa Timur;Sidoarjo;Sukodono;Ngaresrejo;35;35.15;35.15.14;35.15.14.2010
Jawa Timur;Sidoarjo;Sukodono;Sambungrejo;35;35.15;35.15.14;35.15.14.2011
Jawa Timur;Sidoarjo;Sukodono;Plumbungan;35;35.15;35.15.14;35.15.14.2012
Jawa Timur;Sidoarjo;Sukodono;Sukodono;35;35.15;35.15.14;35.15.14.2013
Jawa Timur;Sidoarjo;Sukodono;Kloposepuluh;35;35.15;35.15.14;35.15.14.2014
Jawa Timur;Sidoarjo;Sukodono;Masanganwetan;35;35.15;35.15.14;35.15.14.2015
Jawa Timur;Sidoarjo;Sukodono;Suko;35;35.15;35.15.14;35.15.14.2016
Jawa Timur;Sidoarjo;Sukodono;Masangankulon;35;35.15;35.15.14;35.15.14.2017
Jawa Timur;Sidoarjo;Sukodono;Panjunan;35;35.15;35.15.14;35.15.14.2018
Jawa Timur;Sidoarjo;Sukodono;Bangsri;35;35.15;35.15.14;35.15.14.2019
Jawa Timur;Sidoarjo;Buduran;Entalsewu;35;35.15;35.15.15;35.15.15.2001
Jawa Timur;Sidoarjo;Buduran;Pagerwojo;35;35.15;35.15.15;35.15.15.2002
Jawa Timur;Sidoarjo;Buduran;Sidokerto;35;35.15;35.15.15;35.15.15.2003
Jawa Timur;Sidoarjo;Buduran;Buduran;35;35.15;35.15.15;35.15.15.2004
Jawa Timur;Sidoarjo;Buduran;Siwalanpanji;35;35.15;35.15.15;35.15.15.2005
Jawa Timur;Sidoarjo;Buduran;Sidomulyo;35;35.15;35.15.15;35.15.15.2006
Jawa Timur;Sidoarjo;Buduran;Prasung;35;35.15;35.15.15;35.15.15.2007
Jawa Timur;Sidoarjo;Buduran;Sawohan;35;35.15;35.15.15;35.15.15.2008
Jawa Timur;Sidoarjo;Buduran;Damarsi;35;35.15;35.15.15;35.15.15.2009
Jawa Timur;Sidoarjo;Buduran;Dukuhtengah;35;35.15;35.15.15;35.15.15.2010
Jawa Timur;Sidoarjo;Buduran;Banjarsari;35;35.15;35.15.15;35.15.15.2011
Jawa Timur;Sidoarjo;Buduran;Wadungasih;35;35.15;35.15.15;35.15.15.2012
Jawa Timur;Sidoarjo;Buduran;Banjarkemantren;35;35.15;35.15.15;35.15.15.2013
Jawa Timur;Sidoarjo;Buduran;Sukorejo;35;35.15;35.15.15;35.15.15.2014
Jawa Timur;Sidoarjo;Buduran;Sidokepung;35;35.15;35.15.15;35.15.15.2015
Jawa Timur;Sidoarjo;Gedangan;Ganting;35;35.15;35.15.16;35.15.16.2001
Jawa Timur;Sidoarjo;Gedangan;Karangbong;35;35.15;35.15.16;35.15.16.2002
Jawa Timur;Sidoarjo;Gedangan;Tebel;35;35.15;35.15.16;35.15.16.2003
Jawa Timur;Sidoarjo;Gedangan;Kragan;35;35.15;35.15.16;35.15.16.2004
Jawa Timur;Sidoarjo;Gedangan;Gemurung;35;35.15;35.15.16;35.15.16.2005
Jawa Timur;Sidoarjo;Gedangan;Punggul;35;35.15;35.15.16;35.15.16.2006
Jawa Timur;Sidoarjo;Gedangan;Wedi;35;35.15;35.15.16;35.15.16.2007
Jawa Timur;Sidoarjo;Gedangan;Ketajen;35;35.15;35.15.16;35.15.16.2008
Jawa Timur;Sidoarjo;Gedangan;Gedangan;35;35.15;35.15.16;35.15.16.2009
Jawa Timur;Sidoarjo;Gedangan;Sruni;35;35.15;35.15.16;35.15.16.2010
Jawa Timur;Sidoarjo;Gedangan;Keboansikep;35;35.15;35.15.16;35.15.16.2011
Jawa Timur;Sidoarjo;Gedangan;Keboananom;35;35.15;35.15.16;35.15.16.2012
Jawa Timur;Sidoarjo;Gedangan;Bangah;35;35.15;35.15.16;35.15.16.2013
Jawa Timur;Sidoarjo;Gedangan;Sawotratap;35;35.15;35.15.16;35.15.16.2014
Jawa Timur;Sidoarjo;Gedangan;Semambung;35;35.15;35.15.16;35.15.16.2015
Jawa Timur;Sidoarjo;Sedati;Kwangsan;35;35.15;35.15.17;35.15.17.2001
Jawa Timur;Sidoarjo;Sedati;Pepe;35;35.15;35.15.17;35.15.17.2002
Jawa Timur;Sidoarjo;Sedati;Buncitan;35;35.15;35.15.17;35.15.17.2003
Jawa Timur;Sidoarjo;Sedati;Kalanganyar;35;35.15;35.15.17;35.15.17.2004
Jawa Timur;Sidoarjo;Sedati;Tambakcemandi;35;35.15;35.15.17;35.15.17.2005
Jawa Timur;Sidoarjo;Sedati;Gisikcemandi;35;35.15;35.15.17;35.15.17.2006
Jawa Timur;Sidoarjo;Sedati;Cemandi;35;35.15;35.15.17;35.15.17.2007
Jawa Timur;Sidoarjo;Sedati;Pulungan;35;35.15;35.15.17;35.15.17.2008
Jawa Timur;Sidoarjo;Sedati;Betro;35;35.15;35.15.17;35.15.17.2009
Jawa Timur;Sidoarjo;Sedati;Sedatiagung;35;35.15;35.15.17;35.15.17.2010
Jawa Timur;Sidoarjo;Sedati;Sedatigede;35;35.15;35.15.17;35.15.17.2011
Jawa Timur;Sidoarjo;Sedati;Pabean;35;35.15;35.15.17;35.15.17.2012
Jawa Timur;Sidoarjo;Sedati;Semampir;35;35.15;35.15.17;35.15.17.2013
Jawa Timur;Sidoarjo;Sedati;Pranti;35;35.15;35.15.17;35.15.17.2014
Jawa Timur;Sidoarjo;Sedati;Segorotambak;35;35.15;35.15.17;35.15.17.2015
Jawa Timur;Sidoarjo;Sedati;Banjarkemuning;35;35.15;35.15.17;35.15.17.2016
Jawa Timur;Sidoarjo;Waru;Pepelegi;35;35.15;35.15.18;35.15.18.2001
Jawa Timur;Sidoarjo;Waru;Waru;35;35.15;35.15.18;35.15.18.2002
Jawa Timur;Sidoarjo;Waru;Kureksari;35;35.15;35.15.18;35.15.18.2003
Jawa Timur;Sidoarjo;Waru;Ngingas;35;35.15;35.15.18;35.15.18.2004
Jawa Timur;Sidoarjo;Waru;Tropodo;35;35.15;35.15.18;35.15.18.2005
Jawa Timur;Sidoarjo;Waru;Tambaksawah;35;35.15;35.15.18;35.15.18.2006
Jawa Timur;Sidoarjo;Waru;Tambakrejo;35;35.15;35.15.18;35.15.18.2007
Jawa Timur;Sidoarjo;Waru;Tambakoso;35;35.15;35.15.18;35.15.18.2008
Jawa Timur;Sidoarjo;Waru;Tambaksumur;35;35.15;35.15.18;35.15.18.2009
Jawa Timur;Sidoarjo;Waru;Wadungasri;35;35.15;35.15.18;35.15.18.2010
Jawa Timur;Sidoarjo;Waru;Kepuhkiriman;35;35.15;35.15.18;35.15.18.2011
Jawa Timur;Sidoarjo;Waru;Berbek;35;35.15;35.15.18;35.15.18.2012
Jawa Timur;Sidoarjo;Waru;Wedoro;35;35.15;35.15.18;35.15.18.2013
Jawa Timur;Sidoarjo;Waru;Janti;35;35.15;35.15.18;35.15.18.2014
Jawa Timur;Sidoarjo;Waru;Kedungrejo;35;35.15;35.15.18;35.15.18.2015
Jawa Timur;Sidoarjo;Waru;Medaeng;35;35.15;35.15.18;35.15.18.2016
Jawa Timur;Sidoarjo;Waru;Bungurasih;35;35.15;35.15.18;35.15.18.2017
Jawa Timur;Mojokerto;Jatirejo;Tawangrejo;35;35.16;35.16.01;35.16.01.2001
Jawa Timur;Mojokerto;Jatirejo;Rejosari;35;35.16;35.16.01;35.16.01.2002
Jawa Timur;Mojokerto;Jatirejo;Jembul;35;35.16;35.16.01;35.16.01.2003
Jawa Timur;Mojokerto;Jatirejo;Manting;35;35.16;35.16.01;35.16.01.2004
Jawa Timur;Mojokerto;Jatirejo;Sumberjati;35;35.16;35.16.01;35.16.01.2005
Jawa Timur;Mojokerto;Jatirejo;Lebakjabung;35;35.16;35.16.01;35.16.01.2006
Jawa Timur;Mojokerto;Jatirejo;Bleberan;35;35.16;35.16.01;35.16.01.2007
Jawa Timur;Mojokerto;Jatirejo;Sumberagung;35;35.16;35.16.01;35.16.01.2008
Jawa Timur;Mojokerto;Jatirejo;Baureno;35;35.16;35.16.01;35.16.01.2009
Jawa Timur;Mojokerto;Jatirejo;Jatirejo;35;35.16;35.16.01;35.16.01.2010
Jawa Timur;Mojokerto;Jatirejo;Dukuhngarjo;35;35.16;35.16.01;35.16.01.2011
Jawa Timur;Mojokerto;Jatirejo;Gading;35;35.16;35.16.01;35.16.01.2012
Jawa Timur;Mojokerto;Jatirejo;Kumitir;35;35.16;35.16.01;35.16.01.2013
Jawa Timur;Mojokerto;Jatirejo;Sumengko;35;35.16;35.16.01;35.16.01.2014
Jawa Timur;Mojokerto;Jatirejo;Gebangsari;35;35.16;35.16.01;35.16.01.2015
Jawa Timur;Mojokerto;Jatirejo;Dinoyo;35;35.16;35.16.01;35.16.01.2016
Jawa Timur;Mojokerto;Jatirejo;Padangsari;35;35.16;35.16.01;35.16.01.2017
Jawa Timur;Mojokerto;Jatirejo;Mojogeneng;35;35.16;35.16.01;35.16.01.2018
Jawa Timur;Mojokerto;Jatirejo;Karangjeruk;35;35.16;35.16.01;35.16.01.2019
Jawa Timur;Mojokerto;Gondang;Gumeng;35;35.16;35.16.02;35.16.02.2001
Jawa Timur;Mojokerto;Gondang;Begaganlimo;35;35.16;35.16.02;35.16.02.2002
Jawa Timur;Mojokerto;Gondang;Kalikatir;35;35.16;35.16.02;35.16.02.2003
Jawa Timur;Mojokerto;Gondang;Dilem;35;35.16;35.16.02;35.16.02.2004
Jawa Timur;Mojokerto;Gondang;Ngembat;35;35.16;35.16.02;35.16.02.2005
Jawa Timur;Mojokerto;Gondang;Jatidukuh;35;35.16;35.16.02;35.16.02.2006
Jawa Timur;Mojokerto;Gondang;Bening;35;35.16;35.16.02;35.16.02.2007
Jawa Timur;Mojokerto;Gondang;Karangkuten;35;35.16;35.16.02;35.16.02.2008
Jawa Timur;Mojokerto;Gondang;Tawar;35;35.16;35.16.02;35.16.02.2009
Jawa Timur;Mojokerto;Gondang;Pohjejer;35;35.16;35.16.02;35.16.02.2010
Jawa Timur;Mojokerto;Gondang;Wonoploso;35;35.16;35.16.02;35.16.02.2011
Jawa Timur;Mojokerto;Gondang;Pugeran;35;35.16;35.16.02;35.16.02.2012
Jawa Timur;Mojokerto;Gondang;Gondang;35;35.16;35.16.02;35.16.02.2013
Jawa Timur;Mojokerto;Gondang;Kebontunggul;35;35.16;35.16.02;35.16.02.2014
Jawa Timur;Mojokerto;Gondang;Kemasantani;35;35.16;35.16.02;35.16.02.2015
Jawa Timur;Mojokerto;Gondang;Padi;35;35.16;35.16.02;35.16.02.2016
Jawa Timur;Mojokerto;Gondang;Bakalan;35;35.16;35.16.02;35.16.02.2017
Jawa Timur;Mojokerto;Gondang;Centong;35;35.16;35.16.02;35.16.02.2018
Jawa Timur;Mojokerto;Pacet;Kemiri;35;35.16;35.16.03;35.16.03.2001
Jawa Timur;Mojokerto;Pacet;Wiyu;35;35.16;35.16.03;35.16.03.2002
Jawa Timur;Mojokerto;Pacet;Kesimantengah;35;35.16;35.16.03;35.16.03.2003
Jawa Timur;Mojokerto;Pacet;Sajen;35;35.16;35.16.03;35.16.03.2004
Jawa Timur;Mojokerto;Pacet;Pacet;35;35.16;35.16.03;35.16.03.2005
Jawa Timur;Mojokerto;Pacet;Padusan;35;35.16;35.16.03;35.16.03.2006
Jawa Timur;Mojokerto;Pacet;Cepokolimo;35;35.16;35.16.03;35.16.03.2007
Jawa Timur;Mojokerto;Pacet;Claket;35;35.16;35.16.03;35.16.03.2008
Jawa Timur;Mojokerto;Pacet;Cembor;35;35.16;35.16.03;35.16.03.2009
Jawa Timur;Mojokerto;Pacet;Nogosari;35;35.16;35.16.03;35.16.03.2010
Jawa Timur;Mojokerto;Pacet;Kembangbelor;35;35.16;35.16.03;35.16.03.2011
Jawa Timur;Mojokerto;Pacet;Mojokembang;35;35.16;35.16.03;35.16.03.2012
Jawa Timur;Mojokerto;Pacet;Bendunganjati;35;35.16;35.16.03;35.16.03.2013
Jawa Timur;Mojokerto;Pacet;Petak;35;35.16;35.16.03;35.16.03.2014
Jawa Timur;Mojokerto;Pacet;Candiwatu;35;35.16;35.16.03;35.16.03.2015
Jawa Timur;Mojokerto;Pacet;Warugunung;35;35.16;35.16.03;35.16.03.2016
Jawa Timur;Mojokerto;Pacet;Tanjungkenongo;35;35.16;35.16.03;35.16.03.2017
Jawa Timur;Mojokerto;Pacet;Sumberkembar;35;35.16;35.16.03;35.16.03.2018
Jawa Timur;Mojokerto;Pacet;Kuripansari;35;35.16;35.16.03;35.16.03.2019
Jawa Timur;Mojokerto;Pacet;Pandanarum;35;35.16;35.16.03;35.16.03.2020
Jawa Timur;Mojokerto;Trawas;Ketapanrame;35;35.16;35.16.04;35.16.04.2001
Jawa Timur;Mojokerto;Trawas;Trawas;35;35.16;35.16.04;35.16.04.2002
Jawa Timur;Mojokerto;Trawas;Selotapak;35;35.16;35.16.04;35.16.04.2003
Jawa Timur;Mojokerto;Trawas;Tamiajeng;35;35.16;35.16.04;35.16.04.2004
Jawa Timur;Mojokerto;Trawas;Kesiman;35;35.16;35.16.04;35.16.04.2005
Jawa Timur;Mojokerto;Trawas;Belik;35;35.16;35.16.04;35.16.04.2006
Jawa Timur;Mojokerto;Trawas;Duyung;35;35.16;35.16.04;35.16.04.2007
Jawa Timur;Mojokerto;Trawas;Penanggungan;35;35.16;35.16.04;35.16.04.2008
Jawa Timur;Mojokerto;Trawas;Kedungudi;35;35.16;35.16.04;35.16.04.2009
Jawa Timur;Mojokerto;Trawas;Sukosari;35;35.16;35.16.04;35.16.04.2010
Jawa Timur;Mojokerto;Trawas;Jatijejer;35;35.16;35.16.04;35.16.04.2011
Jawa Timur;Mojokerto;Trawas;Sugeng;35;35.16;35.16.04;35.16.04.2012
Jawa Timur;Mojokerto;Trawas;Seloliman;35;35.16;35.16.04;35.16.04.2013
Jawa Timur;Mojokerto;Ngoro;Srigading;35;35.16;35.16.05;35.16.05.2001
Jawa Timur;Mojokerto;Ngoro;Kesemen;35;35.16;35.16.05;35.16.05.2002
Jawa Timur;Mojokerto;Ngoro;Kutogirang;35;35.16;35.16.05;35.16.05.2003
Jawa Timur;Mojokerto;Ngoro;Lolawang;35;35.16;35.16.05;35.16.05.2004
Jawa Timur;Mojokerto;Ngoro;Wotanmasjedong;35;35.16;35.16.05;35.16.05.2005
Jawa Timur;Mojokerto;Ngoro;Tanjangrono;35;35.16;35.16.05;35.16.05.2006
Jawa Timur;Mojokerto;Ngoro;Kunjorowesi;35;35.16;35.16.05;35.16.05.2007
Jawa Timur;Mojokerto;Ngoro;Manduro Manggunggajah;35;35.16;35.16.05;35.16.05.2008
Jawa Timur;Mojokerto;Ngoro;Wonosari;35;35.16;35.16.05;35.16.05.2009
Jawa Timur;Mojokerto;Ngoro;Ngoro;35;35.16;35.16.05;35.16.05.2010
Jawa Timur;Mojokerto;Ngoro;Sedati;35;35.16;35.16.05;35.16.05.2011
Jawa Timur;Mojokerto;Ngoro;Purwojati;35;35.16;35.16.05;35.16.05.2012
Jawa Timur;Mojokerto;Ngoro;Jasem;35;35.16;35.16.05;35.16.05.2013
Jawa Timur;Mojokerto;Ngoro;Sukoanyar;35;35.16;35.16.05;35.16.05.2014
Jawa Timur;Mojokerto;Ngoro;Bandarasri;35;35.16;35.16.05;35.16.05.2015
Jawa Timur;Mojokerto;Ngoro;Kembangsri;35;35.16;35.16.05;35.16.05.2016
Jawa Timur;Mojokerto;Ngoro;Candiharjo;35;35.16;35.16.05;35.16.05.2017
Jawa Timur;Mojokerto;Ngoro;Watesnegoro;35;35.16;35.16.05;35.16.05.2018
Jawa Timur;Mojokerto;Ngoro;Tambakrejo;35;35.16;35.16.05;35.16.05.2019
Jawa Timur;Mojokerto;Pungging;Purworejo;35;35.16;35.16.06;35.16.06.2001
Jawa Timur;Mojokerto;Pungging;Mojorejo;35;35.16;35.16.06;35.16.06.2002
Jawa Timur;Mojokerto;Pungging;Curahmojo;35;35.16;35.16.06;35.16.06.2003
Jawa Timur;Mojokerto;Pungging;Sekargadung;35;35.16;35.16.06;35.16.06.2004
Jawa Timur;Mojokerto;Pungging;Tempuran;35;35.16;35.16.06;35.16.06.2005
Jawa Timur;Mojokerto;Pungging;Jatilangkung;35;35.16;35.16.06;35.16.06.2006
Jawa Timur;Mojokerto;Pungging;Banjartanggul;35;35.16;35.16.06;35.16.06.2007
Jawa Timur;Mojokerto;Pungging;Kalipuro;35;35.16;35.16.06;35.16.06.2008
Jawa Timur;Mojokerto;Pungging;Randuharjo;35;35.16;35.16.06;35.16.06.2009
Jawa Timur;Mojokerto;Pungging;Kembangringgit;35;35.16;35.16.06;35.16.06.2010
Jawa Timur;Mojokerto;Pungging;Pungging;35;35.16;35.16.06;35.16.06.2011
Jawa Timur;Mojokerto;Pungging;Lebaksono;35;35.16;35.16.06;35.16.06.2012
Jawa Timur;Mojokerto;Pungging;Tunggalpager;35;35.16;35.16.06;35.16.06.2013
Jawa Timur;Mojokerto;Pungging;Balonganmasin;35;35.16;35.16.06;35.16.06.2014
Jawa Timur;Mojokerto;Pungging;Jabontegal;35;35.16;35.16.06;35.16.06.2015
Jawa Timur;Mojokerto;Pungging;Kedungmungal;35;35.16;35.16.06;35.16.06.2016
Jawa Timur;Mojokerto;Pungging;Watukenongo;35;35.16;35.16.06;35.16.06.2017
Jawa Timur;Mojokerto;Pungging;Ngrame;35;35.16;35.16.06;35.16.06.2018
Jawa Timur;Mojokerto;Pungging;Bangun;35;35.16;35.16.06;35.16.06.2019
Jawa Timur;Mojokerto;Kutorejo;Payungrejo;35;35.16;35.16.07;35.16.07.2001
Jawa Timur;Mojokerto;Kutorejo;Simbaringin;35;35.16;35.16.07;35.16.07.2002
Jawa Timur;Mojokerto;Kutorejo;Sampangagung;35;35.16;35.16.07;35.16.07.2003
Jawa Timur;Mojokerto;Kutorejo;Jiyu;35;35.16;35.16.07;35.16.07.2004
Jawa Timur;Mojokerto;Kutorejo;Pesanggrahan;35;35.16;35.16.07;35.16.07.2005
Jawa Timur;Mojokerto;Kutorejo;Windurejo;35;35.16;35.16.07;35.16.07.2006
Jawa Timur;Mojokerto;Kutorejo;Kertosari;35;35.16;35.16.07;35.16.07.2007
Jawa Timur;Mojokerto;Kutorejo;Kepuharum;35;35.16;35.16.07;35.16.07.2008
Jawa Timur;Mojokerto;Kutorejo;Gedangan;35;35.16;35.16.07;35.16.07.2009
Jawa Timur;Mojokerto;Kutorejo;Kutorejo;35;35.16;35.16.07;35.16.07.2010
Jawa Timur;Mojokerto;Kutorejo;Karangdiyeng;35;35.16;35.16.07;35.16.07.2011
Jawa Timur;Mojokerto;Kutorejo;Sawo;35;35.16;35.16.07;35.16.07.2012
Jawa Timur;Mojokerto;Kutorejo;Wonodadi;35;35.16;35.16.07;35.16.07.2013
Jawa Timur;Mojokerto;Kutorejo;Singowangi;35;35.16;35.16.07;35.16.07.2014
Jawa Timur;Mojokerto;Kutorejo;Kepuhpandak;35;35.16;35.16.07;35.16.07.2015
Jawa Timur;Mojokerto;Kutorejo;Karangasem;35;35.16;35.16.07;35.16.07.2016
Jawa Timur;Mojokerto;Kutorejo;Kaligoro;35;35.16;35.16.07;35.16.07.2017
Jawa Timur;Mojokerto;Mojosari;Kauman;35;35.16;35.16.08;35.16.08.1004
Jawa Timur;Mojokerto;Mojosari;Sarirejo;35;35.16;35.16.08;35.16.08.1005
Jawa Timur;Mojokerto;Mojosari;Sawahan;35;35.16;35.16.08;35.16.08.1006
Jawa Timur;Mojokerto;Mojosari;Mojosari;35;35.16;35.16.08;35.16.08.1007
Jawa Timur;Mojokerto;Mojosari;Wonokusumo;35;35.16;35.16.08;35.16.08.1008
Jawa Timur;Mojokerto;Mojosari;Sumbertanggul;35;35.16;35.16.08;35.16.08.2001
Jawa Timur;Mojokerto;Mojosari;Belahantengah;35;35.16;35.16.08;35.16.08.2002
